Epoch,Time,Train MSE,Train l2,Validation l2,Cumulative Time
40,25.5113600960467,,0.024944001916050913,0.025404454469680787,1075.817537873285
41,27.108783086994663,,0.027827906335145234,0.023795679807662964,1102.9263209602796
42,25.890882913954556,,0.023687983577698468,0.02908737540245056,1128.817203874234
43,26.333997957990505,,0.02422350532785058,0.02549916982650757,1155.1512018322246
44,25.77570504299365,,0.02775686333477497,0.02726864457130432,1180.9269068752183
45,25.75146355794277,,0.02310286885127425,0.023928462266921996,1206.678370433161
46,27.037733010947704,,0.023771725629270078,0.03571606755256653,1233.7161034441087
47,25.775969365029596,,0.022991170191019775,0.022217854261398315,1259.4920728091383
48,25.74674070207402,,0.024268645434826614,0.027284343242645264,1285.2388135112124
49,25.759385962970555,,0.022130909448117016,0.02449690580368042,1310.998199474183
50,25.759858976933174,,0.02228811517953873,0.01886010468006134,1336.758058451116
51,27.715291253989562,,0.021482333879172803,0.023405849933624268,1364.4733497051056
52,26.52015009894967,,0.021356092423945667,0.01888008713722229,1390.9934998040553
53,26.184855429106392,,0.021192680270969867,0.020879743099212648,1417.1783552331617
54,26.88050197099801,,0.020430325805395843,0.023855637311935424,1444.0588572041597
55,26.108964135986753,,0.019995285750925542,0.018133325576782225,1470.1678213401465
56,26.69065306999255,,0.019652427411079407,0.025909298658370973,1496.858474410139
57,26.203015399049036,,0.019293319711089135,0.023032511472702025,1523.061489809188
58,26.26664653699845,,0.018865094352513552,0.019707468152046204,1549.3281363461865
59,24.943274626974016,,0.01864862105026841,0.01892276406288147,1574.2714109731605
60,26.87728340004105,,0.018248179465532303,0.02034658968448639,1601.1486943732016
61,27.648577561951242,,0.017898858573287726,0.016947189569473265,1628.7972719351528
62,27.91864007897675,,0.017587266592681408,0.020702956914901732,1656.7159120141296
63,28.049359105993062,,0.017048529383540154,0.02020140886306763,1684.7652711201226
64,28.57290848402772,,0.016760020662844183,0.016917808651924132,1713.3381796041504
65,28.848601077101193,,0.016579886686056852,0.01884666323661804,1742.1867806812515
66,26.368161340942606,,0.016077777560800314,0.017381527423858643,1768.5549420221942
67,25.755817987956107,,0.015654066628217698,0.016248742341995238,1794.3107600101503
68,25.248439598013647,,0.01555869275033474,0.015960506796836853,1819.559199608164
69,25.188113196054474,,0.014937905719131232,0.015583580136299133,1844.7473128042184
70,26.023983358056284,,0.014827315360307694,0.01573416233062744,1870.7712961622747
71,25.89085744600743,,0.014481064300239085,0.014395058751106263,1896.662153608282
72,26.755279434961267,,0.014123063698410989,0.013766456842422486,1923.4174330432434
73,26.028223931090906,,0.01388423877581954,0.013475881814956665,1949.4456569743343
74,27.192155252909288,,0.01357411523386836,0.014082294702529908,1976.6378122272436
75,27.107747967005707,,0.013283278796449303,0.013392704725265502,2003.7455601942493
76,25.97735559695866,,0.012907013447582721,0.013687390685081482,2029.722915791208
77,25.432349935057573,,0.012660512278974056,0.012354617714881897,2055.1552657262655
78,27.24709008797072,,0.012504911647364498,0.01282793164253235,2082.402355814236
79,26.18976078601554,,0.012078020354360341,0.012137995362281799,2108.5921166002518
80,26.020657408982515,,0.011869021457061172,0.012887415289878846,2134.6127740092343
81,25.040532538085245,,0.01158177236430347,0.012128254175186157,2159.6533065473195
82,25.893240328063257,,0.011341669547185301,0.011718138456344604,2185.546546875383
83,25.337847427930683,,0.011073960345610976,0.012187063097953796,2210.8843943033135
84,27.62046239199117,,0.010888271893560886,0.01108924150466919,2238.5048566953046
85,25.599053613026626,,0.010616709269210696,0.011474121809005738,2264.1039103083313
86,25.643166351947002,,0.010378914006054401,0.010789342522621155,2289.7470766602783
87,27.15389147901442,,0.010205810382589699,0.010873982310295105,2316.9009681392927
88,26.56909252598416,,0.009992185010388493,0.010794195532798766,2343.470060665277
89,27.979409593041055,,0.009795223175361753,0.01006918489933014,2371.449470258318
90,26.58840502006933,,0.009622679423540831,0.010666936933994293,2398.037875278387
91,25.830453965929337,,0.009493116600066423,0.010314841568470002,2423.8683292443166
92,25.289511317037977,,0.00932451863475144,0.009874974489212035,2449.1578405613545
93,25.78433839196805,,0.009199661268293857,0.00955130636692047,2474.9421789533226
94,28.180481395102106,,0.009100109286233784,0.009553537964820861,2503.1226603484247
95,26.06410554202739,,0.009003002285212279,0.00947534441947937,2529.186765890452
96,25.263898479985073,,0.008923546608537435,0.00960870236158371,2554.450664370437
97,26.658052888000384,,0.008869795397669076,0.009408328831195831,2581.1087172584375
98,27.522193528013304,,0.008834103945270181,0.009425130784511565,2608.630910786451
99,25.88566358096432,,0.008814309554174542,0.009425576329231262,2634.516574367415
